model,tourType,variable,alternative,units,latentClass,value
modeChoice,Path,shortDrive,hov3,util,univ,
modeChoice,Path,shortDrive,hov3,util,school,
modeChoice,Path,shortDrive,hov3,util,escort,
modeChoice,Path,shortDrive,hov3,util,shopping,
modeChoice,Path,shortDrive,hov3,util,eatout,
modeChoice,Path,shortDrive,hov3,util,othmaint,
modeChoice,Path,shortDrive,hov3,util,social,
modeChoice,Path,shortDrive,hov3,util,othdiscr,
modeChoice,Path,shortDrive,hov3,util,atwork,
modeChoice,Path,shortDrive,hov3_teleportation,util,work,
modeChoice,Path,shortDrive,hov3_teleportation,util,univ,
modeChoice,Path,shortDrive,hov3_teleportation,util,school,
modeChoice,Path,shortDrive,hov3_teleportation,util,escort,
modeChoice,Path,shortDrive,hov3_teleportation,util,shopping,
modeChoice,Path,shortDrive,hov3_teleportation,util,eatout,
modeChoice,Path,shortDrive,hov3_teleportation,util,othmaint,
modeChoice,Path,shortDrive,hov3_teleportation,util,social,
modeChoice,Path,shortDrive,hov3_teleportation,util,othdiscr,
modeChoice,Path,shortDrive,hov3_teleportation,util,atwork,
modeChoice,Path,shortDrive,ride_hail,util,work,
modeChoice,Path,shortDrive,ride_hail,util,univ,
modeChoice,Path,shortDrive,ride_hail,util,school,
modeChoice,Path,shortDrive,ride_hail,util,escort,
modeChoice,Path,shortDrive,ride_hail,util,shopping,
modeChoice,Path,shortDrive,ride_hail,util,eatout,
modeChoice,Path,shortDrive,ride_hail,util,othmaint,
modeChoice,Path,shortDrive,ride_hail,util,social,
modeChoice,Path,shortDrive,ride_hail,util,othdiscr,
modeChoice,Path,shortDrive,ride_hail,util,atwork,
modeChoice,Path,shortDrive,ride_hail_pooled,util,work,
modeChoice,Path,shortDrive,ride_hail_pooled,util,univ,
modeChoice,Path,shortDrive,ride_hail_pooled,util,school,
modeChoice,Path,shortDrive,ride_hail_pooled,util,escort,
modeChoice,Path,shortDrive,ride_hail_pooled,util,shopping,
modeChoice,Path,shortDrive,ride_hail_pooled,util,eatout,
modeChoice,Path,shortDrive,ride_hail_pooled,util,othmaint,
modeChoice,Path,shortDrive,ride_hail_pooled,util,social,
modeChoice,Path,shortDrive,ride_hail_pooled,util,othdiscr,
modeChoice,Path,shortDrive,ride_hail_pooled,util,atwork,
modeChoice,Path,shortDrive,ride_hail_transit,util,work,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,univ,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,school,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,escort,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,shopping,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,eatout,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,othmaint,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,social,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,othdiscr,-0.482
modeChoice,Path,shortDrive,ride_hail_transit,util,atwork,-0.482
modeChoice,Path,shortDrive,walk,util,work,
modeChoice,Path,shortDrive,walk,util,univ,
modeChoice,Path,shortDrive,walk,util,school,
modeChoice,Path,shortDrive,walk,util,escort,
modeChoice,Path,shortDrive,walk,util,shopping,
modeChoice,Path,shortDrive,walk,util,eatout,
modeChoice,Path,shortDrive,walk,util,othmaint,
modeChoice,Path,shortDrive,walk,util,social,
modeChoice,Path,shortDrive,walk,util,othdiscr,
modeChoice,Path,shortDrive,walk,util,atwork,
modeChoice,Path,shortDrive,walk_transit,util,work,
modeChoice,Path,shortDrive,walk_transit,util,univ,
modeChoice,Path,shortDrive,walk_transit,util,school,
modeChoice,Path,shortDrive,walk_transit,util,escort,
modeChoice,Path,shortDrive,walk_transit,util,shopping,
modeChoice,Path,shortDrive,walk_transit,util,eatout,
modeChoice,Path,shortDrive,walk_transit,util,othmaint,
modeChoice,Path,shortDrive,walk_transit,util,social,
modeChoice,Path,shortDrive,walk_transit,util,othdiscr,
modeChoice,Path,shortDrive,walk_transit,util,atwork,
modeChoice,Location,CBD,bike,util,work,
modeChoice,Location,CBD,bike,util,univ,
modeChoice,Location,CBD,bike,util,school,
modeChoice,Location,CBD,bike,util,escort,
modeChoice,Location,CBD,bike,util,shopping,
modeChoice,Location,CBD,bike,util,eatout,
modeChoice,Location,CBD,bike,util,othmaint,
modeChoice,Location,CBD,bike,util,social,
modeChoice,Location,CBD,bike,util,othdiscr,
modeChoice,Location,CBD,bike,util,atwork,
modeChoice,Location,CBD,bike_transit,util,work,0.804
modeChoice,Location,CBD,bike_transit,util,univ,0.672
modeChoice,Location,CBD,bike_transit,util,school,0.672
modeChoice,Location,CBD,bike_transit,util,escort,0.525
modeChoice,Location,CBD,bike_transit,util,shopping,0.525
modeChoice,Location,CBD,bike_transit,util,eatout,0.525
modeChoice,Location,CBD,bike_transit,util,othmaint,0.525
modeChoice,Location,CBD,bike_transit,util,social,0.525
modeChoice,Location,CBD,bike_transit,util,othdiscr,0.525
modeChoice,Location,CBD,bike_transit,util,atwork,0.564
modeChoice,Location,CBD,car,util,work,
modeChoice,Location,CBD,car,util,univ,
modeChoice,Location,CBD,car,util,school,
modeChoice,Location,CBD,car,util,escort,
modeChoice,Location,CBD,car,util,shopping,
modeChoice,Location,CBD,car,util,eatout,
modeChoice,Location,CBD,car,util,othmaint,
modeChoice,Location,CBD,car,util,social,
modeChoice,Location,CBD,car,util,othdiscr,
modeChoice,Location,CBD,car,util,atwork,
modeChoice,Location,CBD,drive_transit,util,work,1.1
modeChoice,Location,CBD,drive_transit,util,univ,0.672
modeChoice,Location,CBD,drive_transit,util,school,0.672
modeChoice,Location,CBD,drive_transit,util,escort,0.525
modeChoice,Location,CBD,drive_transit,util,shopping,0.525
modeChoice,Location,CBD,drive_transit,util,eatout,0.525
modeChoice,Location,CBD,drive_transit,util,othmaint,0.525
modeChoice,Location,CBD,drive_transit,util,social,0.525
modeChoice,Location,CBD,drive_transit,util,othdiscr,0.525
modeChoice,Location,CBD,drive_transit,util,atwork,0.564
modeChoice,Location,CBD,hov2,util,work,
modeChoice,Location,CBD,hov2,util,univ,
modeChoice,Location,CBD,hov2,util,school,
modeChoice,Location,CBD,hov2,util,escort,
modeChoice,Location,CBD,hov2,util,shopping,
modeChoice,Location,CBD,hov2,util,eatout,
modeChoice,Location,CBD,hov2,util,othmaint,
modeChoice,Location,CBD,hov2,util,social,
modeChoice,Location,CBD,hov2,util,othdiscr,
modeChoice,Location,CBD,hov2,util,atwork,
modeChoice,Location,CBD,hov2_teleportation,util,work,
modeChoice,Location,CBD,hov2_teleportation,util,univ,
modeChoice,Location,CBD,hov2_teleportation,util,school,
modeChoice,Location,CBD,hov2_teleportation,util,escort,
modeChoice,Location,CBD,hov2_teleportation,util,shopping,
modeChoice,Location,CBD,hov2_teleportation,util,eatout,
modeChoice,Location,CBD,hov2_teleportation,util,othmaint,
modeChoice,Location,CBD,hov2_teleportation,util,social,
modeChoice,Location,CBD,hov2_teleportation,util,othdiscr,
modeChoice,Location,CBD,hov2_teleportation,util,atwork,
modeChoice,Location,CBD,hov3,util,work,
modeChoice,Location,CBD,hov3,util,univ,
modeChoice,Location,CBD,hov3,util,school,
modeChoice,Location,CBD,hov3,util,escort,
modeChoice,Location,CBD,hov3,util,shopping,
modeChoice,Location,CBD,hov3,util,eatout,
modeChoice,Location,CBD,hov3,util,othmaint,
modeChoice,Location,CBD,hov3,util,social,
modeChoice,Location,CBD,hov3,util,othdiscr,
modeChoice,Location,CBD,hov3,util,atwork,
modeChoice,Location,CBD,hov3_teleportation,util,work,
modeChoice,Location,CBD,hov3_teleportation,util,univ,
modeChoice,Location,CBD,hov3_teleportation,util,school,
modeChoice,Location,CBD,hov3_teleportation,util,escort,
modeChoice,Location,CBD,hov3_teleportation,util,shopping,
modeChoice,Location,CBD,hov3_teleportation,util,eatout,
modeChoice,Location,CBD,hov3_teleportation,util,othmaint,
modeChoice,Location,CBD,hov3_teleportation,util,social,
modeChoice,Location,CBD,hov3_teleportation,util,othdiscr,
modeChoice,Location,CBD,hov3_teleportation,util,atwork,
modeChoice,Location,CBD,ride_hail,util,work,
modeChoice,Location,CBD,ride_hail,util,univ,
modeChoice,Location,CBD,ride_hail,util,school,
modeChoice,Location,CBD,ride_hail,util,escort,
modeChoice,Location,CBD,ride_hail,util,shopping,
modeChoice,Location,CBD,ride_hail,util,eatout,
modeChoice,Location,CBD,ride_hail,util,othmaint,
modeChoice,Location,CBD,ride_hail,util,social,
modeChoice,Location,CBD,ride_hail,util,othdiscr,
modeChoice,Location,CBD,ride_hail,util,atwork,
modeChoice,Location,CBD,ride_hail_pooled,util,work,
modeChoice,Location,CBD,ride_hail_pooled,util,univ,
modeChoice,Location,CBD,ride_hail_pooled,util,school,
modeChoice,Location,CBD,ride_hail_pooled,util,escort,
modeChoice,Location,CBD,ride_hail_pooled,util,shopping,
modeChoice,Location,CBD,ride_hail_pooled,util,eatout,
modeChoice,Location,CBD,ride_hail_pooled,util,othmaint,
modeChoice,Location,CBD,ride_hail_pooled,util,social,
modeChoice,Location,CBD,ride_hail_pooled,util,othdiscr,
modeChoice,Location,CBD,ride_hail_pooled,util,atwork,
modeChoice,Location,CBD,ride_hail_transit,util,work,1.1
modeChoice,Location,CBD,ride_hail_transit,util,univ,0.672
modeChoice,Location,CBD,ride_hail_transit,util,school,0.672
modeChoice,Location,CBD,ride_hail_transit,util,escort,0.525
modeChoice,Location,CBD,ride_hail_transit,util,shopping,0.525
modeChoice,Location,CBD,ride_hail_transit,util,eatout,0.525
modeChoice,Location,CBD,ride_hail_transit,util,othmaint,0.525
modeChoice,Location,CBD,ride_hail_transit,util,social,0.525
modeChoice,Location,CBD,ride_hail_transit,util,othdiscr,0.525
modeChoice,Location,CBD,ride_hail_transit,util,atwork,0.564
modeChoice,Location,CBD,walk,util,work,
modeChoice,Location,CBD,walk,util,univ,
modeChoice,Location,CBD,walk,util,school,
modeChoice,Location,CBD,walk,util,escort,
modeChoice,Location,CBD,walk,util,shopping,
modeChoice,Location,CBD,walk,util,eatout,
modeChoice,Location,CBD,walk,util,othmaint,
modeChoice,Location,CBD,walk,util,social,
modeChoice,Location,CBD,walk,util,othdiscr,
modeChoice,Location,CBD,walk,util,atwork,
modeChoice,Location,CBD,walk_transit,util,work,0.804
modeChoice,Location,CBD,walk_transit,util,univ,0.672
modeChoice,Location,CBD,walk_transit,util,school,0.672
modeChoice,Location,CBD,walk_transit,util,escort,0.525
modeChoice,Location,CBD,walk_transit,util,shopping,0.525
modeChoice,Location,CBD,walk_transit,util,eatout,0.525
modeChoice,Location,CBD,walk_transit,util,othmaint,0.525
modeChoice,Location,CBD,walk_transit,util,social,0.525
modeChoice,Location,CBD,walk_transit,util,othdiscr,0.525
modeChoice,Location,CBD,walk_transit,util,atwork,0.564
modeChoice,Person,ascNoAuto,bike,util,work,6.9210686180711
modeChoice,Person,ascNoAuto,bike,util,univ,10.9070878718737
modeChoice,Person,ascNoAuto,bike,util,school,-1.41232909837465
modeChoice,Person,ascNoAuto,bike,util,escort,-5.57431014560088
modeChoice,Person,ascNoAuto,bike,util,shopping,-1.35992565651604
modeChoice,Person,ascNoAuto,bike,util,eatout,-40.8232817457738
modeChoice,Person,ascNoAuto,bike,util,othmaint,5.7460514603388
modeChoice,Person,ascNoAuto,bike,util,social,-1.90010607566253
modeChoice,Person,ascNoAuto,bike,util,othdiscr,-44.9077344826735
modeChoice,Person,ascNoAuto,bike,util,atwork,-52.1032074979305
modeChoice,Person,ascNoAuto,bike_transit,util,work,5.0354166
modeChoice,Person,ascNoAuto,bike_transit,util,univ,8.786037
modeChoice,Person,ascNoAuto,bike_transit,util,school,21.383749
modeChoice,Person,ascNoAuto,bike_transit,util,escort,-2.2172081
modeChoice,Person,ascNoAuto,bike_transit,util,shopping,2.1067476
modeChoice,Person,ascNoAuto,bike_transit,util,eatout,2.5936368
modeChoice,Person,ascNoAuto,bike_transit,util,othmaint,2.5643456
modeChoice,Person,ascNoAuto,bike_transit,util,social,1.3814651
modeChoice,Person,ascNoAuto,bike_transit,util,othdiscr,2.2437785
modeChoice,Person,ascNoAuto,bike_transit,util,atwork,2.7041876
modeChoice,Person,ascNoAuto,car,util,work,0
modeChoice,Person,ascNoAuto,car,util,univ,0
modeChoice,Person,ascNoAuto,car,util,school,0
modeChoice,Person,ascNoAuto,car,util,escort,0
modeChoice,Person,ascNoAuto,car,util,shopping,0
modeChoice,Person,ascNoAuto,car,util,eatout,0
modeChoice,Person,ascNoAuto,car,util,othmaint,0
modeChoice,Person,ascNoAuto,car,util,social,0
modeChoice,Person,ascNoAuto,car,util,othdiscr,0
modeChoice,Person,ascNoAuto,car,util,atwork,0
modeChoice,Person,ascNoAuto,drive_transit,util,work,0
modeChoice,Person,ascNoAuto,drive_transit,util,univ,0
modeChoice,Person,ascNoAuto,drive_transit,util,school,0
modeChoice,Person,ascNoAuto,drive_transit,util,escort,0
modeChoice,Person,ascNoAuto,drive_transit,util,shopping,0
modeChoice,Person,ascNoAuto,drive_transit,util,eatout,0
modeChoice,Person,ascNoAuto,drive_transit,util,othmaint,0
modeChoice,Person,ascNoAuto,drive_transit,util,social,0
modeChoice,Person,ascNoAuto,drive_transit,util,othdiscr,0
modeChoice,Person,ascNoAuto,drive_transit,util,atwork,0
modeChoice,Person,ascNoAuto,hov2,util,work,0.231309520738564
modeChoice,Person,ascNoAuto,hov2,util,univ,-3.02222830054913
modeChoice,Person,ascNoAuto,hov2,util,school,-4.96624948386025
modeChoice,Person,ascNoAuto,hov2,util,escort,12.2275682134917
modeChoice,Person,ascNoAuto,hov2,util,shopping,11.0374318628968
modeChoice,Person,ascNoAuto,hov2,util,eatout,7.01261313987905
modeChoice,Person,ascNoAuto,hov2,util,othmaint,5.5711032033732
modeChoice,Person,ascNoAuto,hov2,util,social,9.62113206798146
modeChoice,Person,ascNoAuto,hov2,util,othdiscr,13.0562607992048
modeChoice,Person,ascNoAuto,hov2,util,atwork,-1.27377372320908
modeChoice,Person,ascNoAuto,hov2_teleportation,util,work,0.231309520738564
modeChoice,Person,ascNoAuto,hov2_teleportation,util,univ,-3.02222830054913
modeChoice,Person,ascNoAuto,hov2_teleportation,util,school,-4.96624948386025
modeChoice,Person,ascNoAuto,hov2_teleportation,util,escort,12.2275682134917
modeChoice,Person,ascNoAuto,hov2_teleportation,util,shopping,11.0374318628968
modeChoice,Person,ascNoAuto,hov2_teleportation,util,eatout,7.01261313987905
modeChoice,Person,ascNoAuto,hov2_teleportation,util,othmaint,5.5711032033732
modeChoice,Person,ascNoAuto,hov2_teleportation,util,social,9.62113206798146
modeChoice,Person,ascNoAuto,hov2_teleportation,util,othdiscr,13.0562607992048
modeChoice,Person,ascNoAuto,hov2_teleportation,util,atwork,-1.27377372320908
modeChoice,Person,ascNoAuto,hov3,util,work,-0.0261834205061047
modeChoice,Person,ascNoAuto,hov3,util,univ,-33.1641826491599
modeChoice,Person,ascNoAuto,hov3,util,school,-5.51145968369356
modeChoice,Person,ascNoAuto,hov3,util,escort,12.5879896411553
modeChoice,Person,ascNoAuto,hov3,util,shopping,7.7372776601243
modeChoice,Person,ascNoAuto,hov3,util,eatout,3.01237057097834
modeChoice,Person,ascNoAuto,hov3,util,othmaint,3.06795898655139
modeChoice,Person,ascNoAuto,hov3,util,social,-13.5839507507558
modeChoice,Person,ascNoAuto,hov3,util,othdiscr,11.4450548957435
modeChoice,Person,ascNoAuto,hov3,util,atwork,-65.3169025312271
modeChoice,Person,ascNoAuto,hov3_teleportation,util,work,-0.0261834205061047
modeChoice,Person,ascNoAuto,hov3_teleportation,util,univ,-33.1641826491599
modeChoice,Person,ascNoAuto,hov3_teleportation,util,school,-5.51145968369356
modeChoice,Person,ascNoAuto,hov3_teleportation,util,escort,12.5879896411553
modeChoice,Person,ascNoAuto,hov3_teleportation,util,shopping,7.7372776601243
modeChoice,Person,ascNoAuto,hov3_teleportation,util,eatout,3.01237057097834
modeChoice,Person,ascNoAuto,hov3_teleportation,util,othmaint,3.06795898655139
modeChoice,Person,ascNoAuto,hov3_teleportation,util,social,-13.5839507507558
modeChoice,Person,ascNoAuto,hov3_teleportation,util,othdiscr,11.4450548957435
modeChoice,Person,ascNoAuto,hov3_teleportation,util,atwork,-65.3169025312271
modeChoice,Person,ascNoAuto,ride_hail,util,work,-3.92175885930525
modeChoice,Person,ascNoAuto,ride_hail,util,univ,-2.1298723721892
modeChoice,Person,ascNoAuto,ride_hail,util,school,-1.43522349284797
modeChoice,Person,ascNoAuto,ride_hail,util,escort,-4.88468503192177
modeChoice,Person,ascNoAuto,ride_hail,util,shopping,1.76699620231693
modeChoice,Person,ascNoAuto,ride_hail,util,eatout,-0.632370126822675
modeChoice,Person,ascNoAuto,ride_hail,util,othmaint,4.1545142021657
modeChoice,Person,ascNoAuto,ride_hail,util,social,-1.07124079741274
modeChoice,Person,ascNoAuto,ride_hail,util,othdiscr,-8.51360681218394
modeChoice,Person,ascNoAuto,ride_hail,util,atwork,-4.87830687834875
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,work,-8.55708497455605
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,univ,-2.34586409720025
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,school,-3.53426409720025
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,escort,8.0160747969299
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,shopping,4.23324858018868
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,eatout,-0.895419432657066
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,othmaint,5.67289754484454
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,social,-0.534780507232744
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,othdiscr,-7.69194525589611
modeChoice,Person,ascNoAuto,ride_hail_pooled,util,atwork,9.78128704918096
modeChoice,Person,ascNoAuto,ride_hail_transit,util,work,0.10081567
modeChoice,Person,ascNoAuto,ride_hail_transit,util,univ,1.8501176
modeChoice,Person,ascNoAuto,ride_hail_transit,util,school,5.3252654
modeChoice,Person,ascNoAuto,ride_hail_transit,util,escort,-1.1537067
modeChoice,Person,ascNoAuto,ride_hail_transit,util,shopping,-0.41849178
modeChoice,Person,ascNoAuto,ride_hail_transit,util,eatout,0.5998061
modeChoice,Person,ascNoAuto,ride_hail_transit,util,othmaint,-0.29943228
modeChoice,Person,ascNoAuto,ride_hail_transit,util,social,1.5627195
modeChoice,Person,ascNoAuto,ride_hail_transit,util,othdiscr,0.3199308
modeChoice,Person,ascNoAuto,ride_hail_transit,util,atwork,0
modeChoice,Person,ascNoAuto,walk,util,work,-0.714249132597469
modeChoice,Person,ascNoAuto,walk,util,univ,-2.28040330582388
modeChoice,Person,ascNoAuto,walk,util,school,16.717787875753
modeChoice,Person,ascNoAuto,walk,util,escort,-4.85397859214958
modeChoice,Person,ascNoAuto,walk,util,shopping,-3.40234310293287
modeChoice,Person,ascNoAuto,walk,util,eatout,-5.38201634463524
modeChoice,Person,ascNoAuto,walk,util,othmaint,-7.00329294292582
modeChoice,Person,ascNoAuto,walk,util,social,-0.922285624417315
modeChoice,Person,ascNoAuto,walk,util,othdiscr,-11.7443416212914
modeChoice,Person,ascNoAuto,walk,util,atwork,13.7106507270832
modeChoice,Person,ascNoAuto,walk_transit,util,work,4.54451307032147
modeChoice,Person,ascNoAuto,walk_transit,util,univ,7.39215413013641
modeChoice,Person,ascNoAuto,walk_transit,util,school,19.1531456370964
modeChoice,Person,ascNoAuto,walk_transit,util,escort,-19.3055323372702
modeChoice,Person,ascNoAuto,walk_transit,util,shopping,-2.51384993323075
modeChoice,Person,ascNoAuto,walk_transit,util,eatout,0.462169808751381
modeChoice,Person,ascNoAuto,walk_transit,util,othmaint,0.440016368635519
modeChoice,Person,ascNoAuto,walk_transit,util,social,-7.76054640635594
modeChoice,Person,ascNoAuto,walk_transit,util,othdiscr,-26.9876335808926
modeChoice,Person,ascNoAuto,walk_transit,util,atwork,-41.7802832513489
modeChoice,Person,ascAutoDeficient,bike,util,work,-3.99066165555647
modeChoice,Person,ascAutoDeficient,bike,util,univ,-36.5508186391678
modeChoice,Person,ascAutoDeficient,bike,util,school,-6.09790174790115
modeChoice,Person,ascAutoDeficient,bike,util,escort,-30.7530311774386
modeChoice,Person,ascAutoDeficient,bike,util,shopping,-9.04914889806829
modeChoice,Person,ascAutoDeficient,bike,util,eatout,1.89662530279973
modeChoice,Person,ascAutoDeficient,bike,util,othmaint,-12.1856753955836
modeChoice,Person,ascAutoDeficient,bike,util,social,-3.67166097318477
modeChoice,Person,ascAutoDeficient,bike,util,othdiscr,-1.15841549004588
modeChoice,Person,ascAutoDeficient,bike,util,atwork,2.65832760279974
modeChoice,Person,ascAutoDeficient,bike_transit,util,work,0.65302855
modeChoice,Person,ascAutoDeficient,bike_transit,util,univ,3.1362555
modeChoice,Person,ascAutoDeficient,bike_transit,util,school,4.120708
modeChoice,Person,ascAutoDeficient,bike_transit,util,escort,-4.960704
modeChoice,Person,ascAutoDeficient,bike_transit,util,shopping,-0.8476569
modeChoice,Person,ascAutoDeficient,bike_transit,util,eatout,-0.03896324
modeChoice,Person,ascAutoDeficient,bike_transit,util,othmaint,-3.0597258
modeChoice,Person,ascAutoDeficient,bike_transit,util,social,0.97444487
modeChoice,Person,ascAutoDeficient,bike_transit,util,othdiscr,0.9530884
modeChoice,Person,ascAutoDeficient,bike_transit,util,atwork,-2.9988291
modeChoice,Person,ascAutoDeficient,car,util,work,5.39214591984002
modeChoice,Person,ascAutoDeficient,car,util,univ,-8.46890305496263
modeChoice,Person,ascAutoDeficient,car,util,school,4.20721904850469
modeChoice,Person,ascAutoDeficient,car,util,escort,-16.4474450296625
modeChoice,Person,ascAutoDeficient,car,util,shopping,2.51139984485209
modeChoice,Person,ascAutoDeficient,car,util,eatout,-2.08052675793783
modeChoice,Person,ascAutoDeficient,car,util,othmaint,-2.79273443519383
modeChoice,Person,ascAutoDeficient,car,util,social,-6.74045701025278
modeChoice,Person,ascAutoDeficient,car,util,othdiscr,0.677843897948052
modeChoice,Person,ascAutoDeficient,car,util,atwork,0.36842879793469
modeChoice,Person,ascAutoDeficient,drive_transit,util,work,5.99329893157701
modeChoice,Person,ascAutoDeficient,drive_transit,util,univ,-5.41615646501086
modeChoice,Person,ascAutoDeficient,drive_transit,util,school,10.0644919541947
modeChoice,Person,ascAutoDeficient,drive_transit,util,escort,-21.5745299617035
modeChoice,Person,ascAutoDeficient,drive_transit,util,shopping,-2.872387155226
modeChoice,Person,ascAutoDeficient,drive_transit,util,eatout,-12.9753657949601
modeChoice,Person,ascAutoDeficient,drive_transit,util,othmaint,-3.55884304172745
modeChoice,Person,ascAutoDeficient,drive_transit,util,social,3.17328583364728
modeChoice,Person,ascAutoDeficient,drive_transit,util,othdiscr,-10.0149680146395
modeChoice,Person,ascAutoDeficient,drive_transit,util,atwork,-998.8196
modeChoice,Person,ascAutoDeficient,hov2,util,work,4.44603837994166
modeChoice,Person,ascAutoDeficient,hov2,util,univ,-0.192494876136473
modeChoice,Person,ascAutoDeficient,hov2,util,school,2.88061466910986
modeChoice,Person,ascAutoDeficient,hov2,util,escort,15.9031216749881
modeChoice,Person,ascAutoDeficient,hov2,util,shopping,12.0057822455924
modeChoice,Person,ascAutoDeficient,hov2,util,eatout,11.065083104897
modeChoice,Person,ascAutoDeficient,hov2,util,othmaint,10.4995370882284
modeChoice,Person,ascAutoDeficient,hov2,util,social,12.5666608186413
modeChoice,Person,ascAutoDeficient,hov2,util,othdiscr,3.98237281870765
modeChoice,Person,ascAutoDeficient,hov2,util,atwork,2.25998798885575
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,work,4.44603837994166
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,univ,-0.192494876136473
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,school,2.88061466910986
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,escort,15.9031216749881
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,shopping,12.0057822455924
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,eatout,11.065083104897
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,othmaint,10.4995370882284
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,social,12.5666608186413
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,othdiscr,3.98237281870765
modeChoice,Person,ascAutoDeficient,hov2_teleportation,util,atwork,2.25998798885575
modeChoice,Person,ascAutoDeficient,hov3,util,work,4.06577638108022
modeChoice,Person,ascAutoDeficient,hov3,util,univ,-2.55216137290864
modeChoice,Person,ascAutoDeficient,hov3,util,school,3.66410099245347
modeChoice,Person,ascAutoDeficient,hov3,util,escort,15.9106295912357
modeChoice,Person,ascAutoDeficient,hov3,util,shopping,8.89386804700264
modeChoice,Person,ascAutoDeficient,hov3,util,eatout,11.3901616560175
modeChoice,Person,ascAutoDeficient,hov3,util,othmaint,7.03835593576102
modeChoice,Person,ascAutoDeficient,hov3,util,social,11.028990344498
modeChoice,Person,ascAutoDeficient,hov3,util,othdiscr,-4.49668949741404
modeChoice,Person,ascAutoDeficient,hov3,util,atwork,1.96197400111958
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,work,4.06577638108022
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,univ,-2.55216137290864
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,school,3.66410099245347
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,escort,15.9106295912357
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,shopping,8.89386804700264
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,eatout,11.3901616560175
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,othmaint,7.03835593576102
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,social,11.028990344498
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,othdiscr,-4.49668949741404
modeChoice,Person,ascAutoDeficient,hov3_teleportation,util,atwork,1.96197400111958
modeChoice,Person,ascAutoDeficient,ride_hail,util,work,-14.9902185500883
modeChoice,Person,ascAutoDeficient,ride_hail,util,univ,5.47173471471524
modeChoice,Person,ascAutoDeficient,ride_hail,util,school,-20.8573432389359
modeChoice,Person,ascAutoDeficient,ride_hail,util,escort,-11.1530800008695
modeChoice,Person,ascAutoDeficient,ride_hail,util,shopping,13.9345142952799
modeChoice,Person,ascAutoDeficient,ride_hail,util,eatout,6.54248699373364
modeChoice,Person,ascAutoDeficient,ride_hail,util,othmaint,15.8212474577632
modeChoice,Person,ascAutoDeficient,ride_hail,util,social,5.41079605240151
modeChoice,Person,ascAutoDeficient,ride_hail,util,othdiscr,11.1295073037293
modeChoice,Person,ascAutoDeficient,ride_hail,util,atwork,1.98767962955123
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,work,-12.0412217135898
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,univ,7.78048017522606
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,school,-18.9716860118995
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,escort,-13.1150035775697
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,shopping,14.7050482486287
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,eatout,8.00969547690812
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,othmaint,16.5954041492747
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,social,5.12505878100174
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,othdiscr,12.354934525742
modeChoice,Person,ascAutoDeficient,ride_hail_pooled,util,atwork,-6.93770122823711
modeChoice,Person,ascAutoDeficient,ride_hail_transit,util,work,0.10081567
modeChoice,Person,ascAutoDeficient,ride_hail_transit,util,univ,1.8501176
